STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
IN020040900,"MADRAS MINAMBAKKAM, IN",01-12-2019,2.76,78,86,74
IN020040900,"MADRAS MINAMBAKKAM, IN",02-12-2019,2.32,80,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",03-12-2019,0.31,82,,77
IN020040900,"MADRAS MINAMBAKKAM, IN",04-12-2019,0.08,81,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",05-12-2019,0,81,87,73
IN020040900,"MADRAS MINAMBAKKAM, IN",06-12-2019,,80,,
IN020040900,"MADRAS MINAMBAKKAM, IN",07-12-2019,0.16,78,85,74
IN020040900,"MADRAS MINAMBAKKAM, IN",08-12-2019,0.12,80,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",09-12-2019,0,81,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",10-12-2019,0,80,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",11-12-2019,,80,87,72
IN020040900,"MADRAS MINAMBAKKAM, IN",12-12-2019,,81,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",13-12-2019,,79,85,74
IN020040900,"MADRAS MINAMBAKKAM, IN",14-12-2019,,78,83,73
IN020040900,"MADRAS MINAMBAKKAM, IN",15-12-2019,,79,87,72
IN020040900,"MADRAS MINAMBAKKAM, IN",16-12-2019,,80,87,74
IN020040900,"MADRAS MINAMBAKKAM, IN",17-12-2019,0,80,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",18-12-2019,,81,,75
IN020040900,"MADRAS MINAMBAKKAM, IN",19-12-2019,0,81,,
IN020040900,"MADRAS MINAMBAKKAM, IN",20-12-2019,,80,,
IN020040900,"MADRAS MINAMBAKKAM, IN",21-12-2019,,80,,72
IN020040900,"MADRAS MINAMBAKKAM, IN",22-12-2019,,78,,
IN020040900,"MADRAS MINAMBAKKAM, IN",23-12-2019,,79,87,70
IN020040900,"MADRAS MINAMBAKKAM, IN",24-12-2019,0,78,87,75
IN020040900,"MADRAS MINAMBAKKAM, IN",25-12-2019,0.04,79,,
IN020040900,"MADRAS MINAMBAKKAM, IN",26-12-2019,0,77,,70
IN020040900,"MADRAS MINAMBAKKAM, IN",27-12-2019,,79,86,70
IN020040900,"MADRAS MINAMBAKKAM, IN",28-12-2019,0,79,,71
IN020040900,"MADRAS MINAMBAKKAM, IN",29-12-2019,,79,,72
IN020040900,"MADRAS MINAMBAKKAM, IN",30-12-2019,0.47,79,87,71
IN020040900,"MADRAS MINAMBAKKAM, IN",31-12-2019,0.24,81,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",01-01-2020,1.1,78,87,72
IN020040900,"MADRAS MINAMBAKKAM, IN",02-01-2020,1.3,82,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",03-01-2020,0,82,88,75
IN020040900,"MADRAS MINAMBAKKAM, IN",04-01-2020,,82,88,76
IN020040900,"MADRAS MINAMBAKKAM, IN",05-01-2020,0,82,89,
IN020040900,"MADRAS MINAMBAKKAM, IN",06-01-2020,0.03,81,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",07-01-2020,0.08,81,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",08-01-2020,0,78,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",09-01-2020,,78,,69
IN020040900,"MADRAS MINAMBAKKAM, IN",10-01-2020,,78,,68
IN020040900,"MADRAS MINAMBAKKAM, IN",11-01-2020,,78,86,69
IN020040900,"MADRAS MINAMBAKKAM, IN",12-01-2020,,78,,
IN020040900,"MADRAS MINAMBAKKAM, IN",13-01-2020,,76,,
IN020040900,"MADRAS MINAMBAKKAM, IN",14-01-2020,,76,85,65
IN020040900,"MADRAS MINAMBAKKAM, IN",15-01-2020,,78,,68
IN020040900,"MADRAS MINAMBAKKAM, IN",16-01-2020,,78,,68
IN020040900,"MADRAS MINAMBAKKAM, IN",17-01-2020,,80,86,69
IN020040900,"MADRAS MINAMBAKKAM, IN",18-01-2020,,81,,76
IN020040900,"MADRAS MINAMBAKKAM, IN",19-01-2020,,81,,
IN020040900,"MADRAS MINAMBAKKAM, IN",20-01-2020,,80,,71
IN020040900,"MADRAS MINAMBAKKAM, IN",21-01-2020,,79,89,71
IN020040900,"MADRAS MINAMBAKKAM, IN",22-01-2020,,80,87,72
IN020040900,"MADRAS MINAMBAKKAM, IN",23-01-2020,,79,,
IN020040900,"MADRAS MINAMBAKKAM, IN",24-01-2020,,78,88,69
IN020040900,"MADRAS MINAMBAKKAM, IN",25-01-2020,,77,88,67
IN020040900,"MADRAS MINAMBAKKAM, IN",26-01-2020,,79,,68
IN020040900,"MADRAS MINAMBAKKAM, IN",27-01-2020,,80,89,70
IN020040900,"MADRAS MINAMBAKKAM, IN",28-01-2020,,81,,70
IN020040900,"MADRAS MINAMBAKKAM, IN",29-01-2020,,81,91,71
IN020040900,"MADRAS MINAMBAKKAM, IN",30-01-2020,,81,90,71
IN020040900,"MADRAS MINAMBAKKAM, IN",31-01-2020,,81,90,72
IN020040900,"MADRAS MINAMBAKKAM, IN",01-02-2020,,81,89,73
IN020040900,"MADRAS MINAMBAKKAM, IN",02-02-2020,,80,89,72
IN020040900,"MADRAS MINAMBAKKAM, IN",03-02-2020,,80,,71
IN020040900,"MADRAS MINAMBAKKAM, IN",04-02-2020,,80,88,72
IN020040900,"MADRAS MINAMBAKKAM, IN",05-02-2020,,81,88,70
IN020040900,"MADRAS MINAMBAKKAM, IN",06-02-2020,,80,89,69
IN020040900,"MADRAS MINAMBAKKAM, IN",07-02-2020,,81,90,71
IN020040900,"MADRAS MINAMBAKKAM, IN",08-02-2020,,82,,72
IN020040900,"MADRAS MINAMBAKKAM, IN",09-02-2020,,81,90,74
IN020040900,"MADRAS MINAMBAKKAM, IN",10-02-2020,,82,89,73
IN020040900,"MADRAS MINAMBAKKAM, IN",11-02-2020,,82,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",12-02-2020,,81,89,
IN020040900,"MADRAS MINAMBAKKAM, IN",13-02-2020,,80,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",14-02-2020,,80,,
IN020040900,"MADRAS MINAMBAKKAM, IN",15-02-2020,,80,,70
IN020040900,"MADRAS MINAMBAKKAM, IN",16-02-2020,,79,94,67
IN020040900,"MADRAS MINAMBAKKAM, IN",17-02-2020,,80,,69
IN020040900,"MADRAS MINAMBAKKAM, IN",18-02-2020,,79,90,69
IN020040900,"MADRAS MINAMBAKKAM, IN",19-02-2020,,80,89,69
IN020040900,"MADRAS MINAMBAKKAM, IN",20-02-2020,,80,90,
IN020040900,"MADRAS MINAMBAKKAM, IN",21-02-2020,,81,89,69
IN020040900,"MADRAS MINAMBAKKAM, IN",22-02-2020,,82,89,77
IN020040900,"MADRAS MINAMBAKKAM, IN",23-02-2020,,83,90,
IN020040900,"MADRAS MINAMBAKKAM, IN",24-02-2020,,82,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",25-02-2020,,83,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",26-02-2020,,83,91,
IN020040900,"MADRAS MINAMBAKKAM, IN",27-02-2020,,83,92,74
IN020040900,"MADRAS MINAMBAKKAM, IN",28-02-2020,,83,91,77
IN020040900,"MADRAS MINAMBAKKAM, IN",29-02-2020,,83,91,74
IN020040900,"MADRAS MINAMBAKKAM, IN",01-03-2020,,83,90,
IN020040900,"MADRAS MINAMBAKKAM, IN",02-03-2020,,82,90,73
IN020040900,"MADRAS MINAMBAKKAM, IN",03-03-2020,,83,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",04-03-2020,,83,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",05-03-2020,,84,94,74
IN020040900,"MADRAS MINAMBAKKAM, IN",06-03-2020,,84,93,77
IN020040900,"MADRAS MINAMBAKKAM, IN",07-03-2020,,84,90,78
IN020040900,"MADRAS MINAMBAKKAM, IN",08-03-2020,,84,,
IN020040900,"MADRAS MINAMBAKKAM, IN",09-03-2020,,83,92,72
IN020040900,"MADRAS MINAMBAKKAM, IN",10-03-2020,,83,92,74
IN020040900,"MADRAS MINAMBAKKAM, IN",11-03-2020,,83,92,74
IN020040900,"MADRAS MINAMBAKKAM, IN",12-03-2020,,83,92,74
IN020040900,"MADRAS MINAMBAKKAM, IN",13-03-2020,,83,92,74
IN020040900,"MADRAS MINAMBAKKAM, IN",14-03-2020,,81,92,
IN020040900,"MADRAS MINAMBAKKAM, IN",15-03-2020,,84,92,76
IN020040900,"MADRAS MINAMBAKKAM, IN",16-03-2020,,85,,77
IN020040900,"MADRAS MINAMBAKKAM, IN",17-03-2020,,85,94,76
IN020040900,"MADRAS MINAMBAKKAM, IN",18-03-2020,,85,94,77
IN020040900,"MADRAS MINAMBAKKAM, IN",19-03-2020,,85,,76
IN020040900,"MADRAS MINAMBAKKAM, IN",20-03-2020,,85,95,76
IN020040900,"MADRAS MINAMBAKKAM, IN",21-03-2020,,85,94,77
IN020040900,"MADRAS MINAMBAKKAM, IN",22-03-2020,,85,94,79
IN020040900,"MADRAS MINAMBAKKAM, IN",23-03-2020,,84,94,77
IN020040900,"MADRAS MINAMBAKKAM, IN",24-03-2020,,84,92,75
IN020040900,"MADRAS MINAMBAKKAM, IN",25-03-2020,,84,92,76
IN020040900,"MADRAS MINAMBAKKAM, IN",26-03-2020,,84,92,77
IN020040900,"MADRAS MINAMBAKKAM, IN",27-03-2020,,84,94,75
IN020040900,"MADRAS MINAMBAKKAM, IN",28-03-2020,,83,94,74
IN020040900,"MADRAS MINAMBAKKAM, IN",29-03-2020,,84,94,
IN020040900,"MADRAS MINAMBAKKAM, IN",30-03-2020,,84,94,73
IN020040900,"MADRAS MINAMBAKKAM, IN",31-03-2020,,85,,76
IN020040900,"MADRAS MINAMBAKKAM, IN",01-04-2020,,86,,75
IN020040900,"MADRAS MINAMBAKKAM, IN",02-04-2020,,87,97,77
IN020040900,"MADRAS MINAMBAKKAM, IN",03-04-2020,,86,98,78
IN020040900,"MADRAS MINAMBAKKAM, IN",04-04-2020,,86,95,76
IN020040900,"MADRAS MINAMBAKKAM, IN",05-04-2020,,87,94,80
IN020040900,"MADRAS MINAMBAKKAM, IN",06-04-2020,,88,96,81
IN020040900,"MADRAS MINAMBAKKAM, IN",07-04-2020,,87,96,80
IN020040900,"MADRAS MINAMBAKKAM, IN",08-04-2020,,87,96,81
IN020040900,"MADRAS MINAMBAKKAM, IN",09-04-2020,,82,96,
IN020040900,"MADRAS MINAMBAKKAM, IN",10-04-2020,,86,95,74
IN020040900,"MADRAS MINAMBAKKAM, IN",11-04-2020,,86,94,78
IN020040900,"MADRAS MINAMBAKKAM, IN",12-04-2020,,85,94,78
IN020040900,"MADRAS MINAMBAKKAM, IN",13-04-2020,,85,94,76
IN020040900,"MADRAS MINAMBAKKAM, IN",14-04-2020,,85,94,76
IN020040900,"MADRAS MINAMBAKKAM, IN",15-04-2020,,86,94,77
IN020040900,"MADRAS MINAMBAKKAM, IN",16-04-2020,,87,95,77
IN020040900,"MADRAS MINAMBAKKAM, IN",17-04-2020,,88,,80
IN020040900,"MADRAS MINAMBAKKAM, IN",18-04-2020,,88,98,81
IN020040900,"MADRAS MINAMBAKKAM, IN",19-04-2020,,88,98,81
IN020040900,"MADRAS MINAMBAKKAM, IN",20-04-2020,,87,96,
IN020040900,"MADRAS MINAMBAKKAM, IN",21-04-2020,,88,96,80
IN020040900,"MADRAS MINAMBAKKAM, IN",22-04-2020,,88,97,80
IN020040900,"MADRAS MINAMBAKKAM, IN",23-04-2020,,89,97,81
IN020040900,"MADRAS MINAMBAKKAM, IN",24-04-2020,,89,98,82
IN020040900,"MADRAS MINAMBAKKAM, IN",25-04-2020,,90,99,84
IN020040900,"MADRAS MINAMBAKKAM, IN",26-04-2020,0.35,83,100,73
IN020040900,"MADRAS MINAMBAKKAM, IN",27-04-2020,0.12,88,,80
IN020040900,"MADRAS MINAMBAKKAM, IN",28-04-2020,0,89,,82
IN020040900,"MADRAS MINAMBAKKAM, IN",29-04-2020,,88,96,
IN020040900,"MADRAS MINAMBAKKAM, IN",30-04-2020,,89,,80
IN020040900,"MADRAS MINAMBAKKAM, IN",01-05-2020,,90,,82
IN020040900,"MADRAS MINAMBAKKAM, IN",02-05-2020,,89,100,83
IN020040900,"MADRAS MINAMBAKKAM, IN",03-05-2020,,89,98,81
IN020040900,"MADRAS MINAMBAKKAM, IN",04-05-2020,,89,99,81
IN020040900,"MADRAS MINAMBAKKAM, IN",05-05-2020,,90,99,82
IN020040900,"MADRAS MINAMBAKKAM, IN",06-05-2020,,89,99,81
IN020040900,"MADRAS MINAMBAKKAM, IN",07-05-2020,,90,,81
IN020040900,"MADRAS MINAMBAKKAM, IN",08-05-2020,,90,100,83
IN020040900,"MADRAS MINAMBAKKAM, IN",09-05-2020,,90,101,83
IN020040900,"MADRAS MINAMBAKKAM, IN",10-05-2020,,89,99,
IN020040900,"MADRAS MINAMBAKKAM, IN",11-05-2020,,89,99,82
IN020040900,"MADRAS MINAMBAKKAM, IN",12-05-2020,0,87,98,
IN020040900,"MADRAS MINAMBAKKAM, IN",13-05-2020,,89,,80
IN020040900,"MADRAS MINAMBAKKAM, IN",14-05-2020,,89,99,
IN020040900,"MADRAS MINAMBAKKAM, IN",15-05-2020,,90,,82
IN020040900,"MADRAS MINAMBAKKAM, IN",16-05-2020,,90,,84
IN020040900,"MADRAS MINAMBAKKAM, IN",17-05-2020,,90,100,83
IN020040900,"MADRAS MINAMBAKKAM, IN",18-05-2020,,90,,
IN020040900,"MADRAS MINAMBAKKAM, IN",19-05-2020,0.2,95,,78
IN020040900,"MADRAS MINAMBAKKAM, IN",20-05-2020,0,95,,88
IN020040900,"MADRAS MINAMBAKKAM, IN",21-05-2020,,93,108,86
IN020040900,"MADRAS MINAMBAKKAM, IN",22-05-2020,,93,108,84
IN020040900,"MADRAS MINAMBAKKAM, IN",23-05-2020,,91,106,85
IN020040900,"MADRAS MINAMBAKKAM, IN",24-05-2020,,90,102,85
IN020040900,"MADRAS MINAMBAKKAM, IN",25-05-2020,,91,,85
IN020040900,"MADRAS MINAMBAKKAM, IN",26-05-2020,,92,,85
IN020040900,"MADRAS MINAMBAKKAM, IN",27-05-2020,,91,99,85
IN020040900,"MADRAS MINAMBAKKAM, IN",28-05-2020,,92,,86
IN020040900,"MADRAS MINAMBAKKAM, IN",29-05-2020,,92,,83
IN020040900,"MADRAS MINAMBAKKAM, IN",30-05-2020,,91,104,85
IN020040900,"MADRAS MINAMBAKKAM, IN",31-05-2020,,90,102,84
IN020040900,"MADRAS MINAMBAKKAM, IN",01-06-2020,,90,100,84
IN020040900,"MADRAS MINAMBAKKAM, IN",02-06-2020,,91,,84
IN020040900,"MADRAS MINAMBAKKAM, IN",03-06-2020,,91,100,84
IN020040900,"MADRAS MINAMBAKKAM, IN",04-06-2020,,92,,83
IN020040900,"MADRAS MINAMBAKKAM, IN",05-06-2020,,91,104,
IN020040900,"MADRAS MINAMBAKKAM, IN",06-06-2020,,90,104,
IN020040900,"MADRAS MINAMBAKKAM, IN",07-06-2020,,91,103,81
IN020040900,"MADRAS MINAMBAKKAM, IN",08-06-2020,,92,,84
IN020040900,"MADRAS MINAMBAKKAM, IN",09-06-2020,,91,103,84
IN020040900,"MADRAS MINAMBAKKAM, IN",10-06-2020,0,89,100,
IN020040900,"MADRAS MINAMBAKKAM, IN",11-06-2020,0.08,85,94,
IN020040900,"MADRAS MINAMBAKKAM, IN",12-06-2020,0.02,90,,78
IN020040900,"MADRAS MINAMBAKKAM, IN",13-06-2020,0,92,,81
IN020040900,"MADRAS MINAMBAKKAM, IN",14-06-2020,,93,,83
IN020040900,"MADRAS MINAMBAKKAM, IN",15-06-2020,,93,104,85
IN020040900,"MADRAS MINAMBAKKAM, IN",16-06-2020,,91,,85
IN020040900,"MADRAS MINAMBAKKAM, IN",17-06-2020,0,92,105,84
IN020040900,"MADRAS MINAMBAKKAM, IN",18-06-2020,,92,104,85
IN020040900,"MADRAS MINAMBAKKAM, IN",19-06-2020,,92,,85
IN020040900,"MADRAS MINAMBAKKAM, IN",20-06-2020,,91,105,
IN020040900,"MADRAS MINAMBAKKAM, IN",21-06-2020,0,89,101,
IN020040900,"MADRAS MINAMBAKKAM, IN",22-06-2020,0.08,88,,79
IN020040900,"MADRAS MINAMBAKKAM, IN",23-06-2020,0.02,87,102,80
IN020040900,"MADRAS MINAMBAKKAM, IN",24-06-2020,0.01,88,101,79
IN020040900,"MADRAS MINAMBAKKAM, IN",25-06-2020,0,87,99,81
IN020040900,"MADRAS MINAMBAKKAM, IN",26-06-2020,0,88,96,80
IN020040900,"MADRAS MINAMBAKKAM, IN",27-06-2020,,88,,82
IN020040900,"MADRAS MINAMBAKKAM, IN",28-06-2020,,86,,
IN020040900,"MADRAS MINAMBAKKAM, IN",29-06-2020,,88,,79
IN020040900,"MADRAS MINAMBAKKAM, IN",30-06-2020,0.08,87,97,79
IN020040900,"MADRAS MINAMBAKKAM, IN",01-07-2020,0,87,99,80
IN020040900,"MADRAS MINAMBAKKAM, IN",02-07-2020,0.28,86,94,80
IN020040900,"MADRAS MINAMBAKKAM, IN",03-07-2020,0.08,85,,
IN020040900,"MADRAS MINAMBAKKAM, IN",04-07-2020,0.35,85,98,75
